ball_speed_mph,launch_angle_deg,launch_direction_deg,spin_rate_rpm,spin_axis_deg,predicted_carry_yd,predicted_lateral_yd,predicted_apex_yd,target_distance_yd,target_lateral_yd,forward_error_yd,lateral_error_yd,objective_yd,support_knn_distance,support_threshold,support_category,row_type,source,sample_count,candidate_id,rank,seed,mean_miss_distance_yd,median_miss_distance_yd,p90_miss_distance_yd,maximum_miss_distance_yd,probability_within_3yd,probability_within_5yd,simulations
120.750989557,19.4818696149,0,6142.85714286,-22.6530612245,181.361029954,-28.871751912,34.3118158119,200,0,-18.6389700458,-28.871751912,34.3655243353,1.10515908074,1.01189547215,borderline,grid,,,,,,,,,,,,
120.750989557,19.4818696149,0,6142.85714286,-21.4285714286,181.379533941,-26.6412876509,34.3118158119,200,0,-18.620466059,-26.6412876509,32.5035377144,1.08431498525,1.01189547215,borderline,grid,,,,,,,,,,,,
120.750989557,19.4818696149,0,6142.85714286,-20.2040816327,181.381959854,-26.6412876509,34.3118158119,200,0,-18.618040146,-26.6412876509,32.5021480302,1.06115589682,1.01189547215,borderline,grid,,,,,,,,,,,,
120.750989557,19.4818696149,0,6142.85714286,-18.9795918367,180.997180123,-24.6024134191,34.3118158119,200,0,-19.0028198768,-24.6024134191,31.0867481303,1.03762461054,1.01189547215,borderline,grid,,,,,,,,,,,,
120.750989557,19.4818696149,0,6142.85714286,-17.7551020408,182.477843888,-24.6024134191,34.3118158119,200,0,-17.5221561117,-24.6024134191,30.2043821464,1.01607453716,1.01189547215,borderline,grid,,,,,,,,,,,,
120.750989557,19.4818696149,0,6142.85714286,-16.5306122449,182.507384087,-23.922878795,34.5873670238,200,0,-17.4926159126,-23.922878795,29.6360547527,0.994453984844,1.01189547215,supported,grid,,,,,,,,,,,,
120.750989557,19.4818696149,0,6142.85714286,-15.306122449,182.507384087,-23.922878795,34.5873670238,200,0,-17.4926159126,-23.922878795,29.6360547527,0.971664164809,1.01189547215,supported,grid,,,,,,,,,,,,
120.750989557,19.4818696149,0,6142.85714286,-14.0816326531,184.454979774,-17.8583210622,34.5873670238,200,0,-15.5450202257,-17.8583210622,23.6763021813,0.951068684939,1.01189547215,supported,grid,,,,,,,,,,,,
120.750989557,19.4818696149,0,6142.85714286,-12.8571428571,187.918318936,-18.0779739052,34.5873670238,200,0,-12.0816810641,-18.0779739052,21.7435084072,0.932816168995,1.01189547215,supported,grid,,,,,,,,,,,,
120.750989557,19.4818696149,0,6142.85714286,-11.6326530612,187.889806376,-16.391395129,34.5873670238,200,0,-12.110193624,-16.391395129,20.3797601528,0.915403245057,1.01189547215,supported,grid,,,,,,,,,,,,
120.750989557,19.4818696149,0,6142.85714286,-10.4081632653,187.889806376,-11.6029960979,34.7121305429,200,0,-12.110193624,-11.6029960979,16.7715922935,0.89380234297,1.01189547215,supported,grid,,,,,,,,,,,,
120.750989557,19.4818696149,0,6142.85714286,-9.18367346939,187.889806376,-9.514667294,34.7121305429,200,0,-12.110193624,-9.514667294,15.4008338517,0.874929417393,1.01189547215,supported,grid,,,,,,,,,,,,
120.750989557,19.4818696149,0,6142.85714286,-7.95918367347,187.889806376,-9.376254769,34.7121305429,200,0,-12.110193624,-9.376254769,15.3157090304,0.858978826185,1.01189547215,supported,grid,,,,,,,,,,,,
120.750989557,19.4818696149,0,6142.85714286,-6.73469387755,187.785704382,-8.02254092524,34.7663272592,200,0,-12.2142956182,-8.02254092524,14.6133562314,0.846130619665,1.01189547215,supported,grid,,,,,,,,,,,,
120.750989557,19.4818696149,0,6142.85714286,-5.51020408163,187.74363185,-7.94909678971,34.8504254741,200,0,-12.25636815,-7.94909678971,14.608446187,0.836540539062,1.01189547215,supported,grid,,,,,,,,,,,,
120.750989557,19.4818696149,0,6142.85714286,-4.28571428571,187.74363185,-5.83242091843,34.8504254741,200,0,-12.25636815,-5.83242091843,13.5733449819,0.830329608407,1.01189547215,supported,grid,,,,,,,,,,,,
120.750989557,19.4818696149,0,6142.85714286,-3.0612244898,187.595566323,-3.60785185226,34.9646337814,200,0,-12.4044336768,-3.60785185226,12.9184584928,0.825049149099,1.01189547215,supported,grid,,,,,,,,,,,,
120.750989557,19.4818696149,0,6142.85714286,-1.83673469388,187.51650359,-1.45515874789,34.9646337814,200,0,-12.4834964104,-1.45515874789,12.5680217063,0.809175282982,1.01189547215,supported,grid,,,,,,,,,,,,
120.750989557,19.4818696149,0,6142.85714286,-0.612244897959,187.51650359,-0.214821993471,34.9646337814,200,0,-12.4834964104,-0.214821993471,12.4853446535,0.791145258531,1.01189547215,supported,grid,,,,,,,,,,,,
120.750989557,19.4818696149,0,6142.85714286,0.612244897959,189.14857088,0.95761622171,34.640927132,200,0,-10.8514291202,0.95761622171,10.8936010015,0.775699608633,1.01189547215,supported,grid,,,,,,,,,,,,
120.750989557,19.4818696149,0,6142.85714286,1.83673469388,189.32297541,3.81101261284,34.640927132,200,0,-10.6770245903,3.81101261284,11.3367839901,0.754070207879,1.01189547215,supported,grid,,,,,,,,,,,,
120.750989557,19.4818696149,0,6142.85714286,3.0612244898,189.470404436,5.5133639315,34.2236101585,200,0,-10.5295955637,5.5133639315,11.8856873834,0.731677038364,1.01189547215,supported,grid,,,,,,,,,,,,
120.750989557,19.4818696149,0,6142.85714286,4.28571428571,189.54136929,6.08000073866,34.1134194632,200,0,-10.45863071,6.08000073866,12.0974941749,0.711757606274,1.01189547215,supported,grid,,,,,,,,,,,,
120.750989557,19.4818696149,0,6142.85714286,5.51020408163,189.403641106,6.10184725858,33.7717566477,200,0,-10.5963588936,6.10184725858,12.2276474339,0.694443456147,1.01189547215,supported,grid,,,,,,,,,,,,
120.750989557,19.4818696149,0,6142.85714286,6.73469387755,189.281832022,9.32231798683,33.5842163623,200,0,-10.7181679782,9.32231798683,14.2050954751,0.678634232585,1.01189547215,supported,grid,,,,,,,,,,,,
120.750989557,19.4818696149,0,6142.85714286,7.95918367347,189.137026088,10.4537489808,33.5842163623,200,0,-10.8629739121,10.4537489808,15.0759765843,0.663442913335,1.01189547215,supported,grid,,,,,,,,,,,,
120.750989557,19.4818696149,0,6142.85714286,9.18367346939,189.224594083,11.6207039711,33.5102856969,200,0,-10.775405917,11.6207039711,15.8477169794,0.651309605692,1.01189547215,supported,grid,,,,,,,,,,,,
120.750989557,19.4818696149,0,6142.85714286,10.4081632653,189.224594083,12.0338327939,33.4922961869,200,0,-10.775405917,12.0338327939,16.1530958144,0.635902847842,1.01189547215,supported,grid,,,,,,,,,,,,
120.750989557,19.4818696149,0,6142.85714286,11.6326530612,189.212741875,18.6604188409,33.4546489643,200,0,-10.7872581253,18.6604188409,21.5540290707,0.624012626991,1.01189547215,supported,grid,,,,,,,,,,,,
120.750989557,19.4818696149,0,6142.85714286,12.8571428571,189.243938745,18.5498204551,33.4546489643,200,0,-10.7560612546,18.5498204551,21.4426838952,0.61639571585,1.01189547215,supported,grid,,,,,,,,,,,,
120.750989557,19.4818696149,0,6142.85714286,14.0816326531,189.243938745,19.5939926718,33.460638621,200,0,-10.7560612546,19.5939926718,22.3521229984,0.609969211134,1.01189547215,supported,grid,,,,,,,,,,,,
120.750989557,19.4818696149,0,6142.85714286,15.306122449,189.291842737,20.0917969979,33.4050032419,200,0,-10.7081572633,20.0917969979,22.7671899579,0.604188089058,1.01189547215,supported,grid,,,,,,,,,,,,
120.750989557,19.4818696149,0,6142.85714286,16.5306122449,189.291842737,21.7786446677,33.3932849952,200,0,-10.7081572633,21.7786446677,24.2687864455,0.601737657906,1.01189547215,supported,grid,,,,,,,,,,,,
120.750989557,19.4818696149,0,6142.85714286,17.7551020408,189.385447224,24.4540009188,33.4231689535,200,0,-10.614552776,24.4540009188,26.6583362491,0.602292447785,1.01189547215,supported,grid,,,,,,,,,,,,
120.750989557,19.4818696149,0,6142.85714286,18.9795918367,189.187032851,27.3273993338,33.4231689535,200,0,-10.8129671495,27.3273993338,29.3888926795,0.601460823221,1.01189547215,supported,grid,,,,,,,,,,,,
120.750989557,19.4818696149,0,6142.85714286,20.2040816327,189.187032851,29.1793550321,33.3165785009,200,0,-10.8129671495,29.1793550321,31.1184032152,0.597182871626,1.01189547215,supported,grid,,,,,,,,,,,,
120.750989557,19.4818696149,0,6142.85714286,21.4285714286,188.825641116,29.2237707233,32.7731296715,200,0,-11.1743588842,29.2237707233,31.2872988888,0.596404385227,1.01189547215,supported,grid,,,,,,,,,,,,
120.750989557,19.4818696149,0,6142.85714286,22.6530612245,187.702193154,29.212688295,32.7731296715,200,0,-12.2978068459,29.212688295,31.6956970367,0.59900119561,1.01189547215,supported,grid,,,,,,,,,,,,
120.750989557,19.4818696149,0,6142.85714286,23.8775510204,187.702193154,29.5721630493,32.7731296715,200,0,-12.2978068459,29.5721630493,32.0273146022,0.594632429105,1.01189547215,supported,grid,,,,,,,,,,,,
120.750989557,19.4818696149,0,6142.85714286,25.1020408163,186.076343035,29.5721630493,32.7731296715,200,0,-13.9236569655,29.5721630493,32.6860987379,0.589047156716,1.01189547215,supported,grid,,,,,,,,,,,,
120.750989557,19.4818696149,0,6142.85714286,26.3265306122,185.437309086,29.6278383604,32.7427433474,200,0,-14.5626909141,29.6278383604,33.0133423417,0.577585773533,1.01189547215,supported,grid,,,,,,,,,,,,
120.750989557,19.4818696149,0,6142.85714286,27.5510204082,183.344999132,32.7246115591,32.7427433474,200,0,-16.6550008679,32.7246115591,36.7190584793,0.569844206605,1.01189547215,supported,grid,,,,,,,,,,,,
120.750989557,19.4818696149,0,6142.85714286,28.7755102041,181.761603014,33.0764824308,32.4984088156,200,0,-18.2383969865,33.0764824308,37.7715873989,0.561561333634,1.01189547215,supported,grid,,,,,,,,,,,,
120.750989557,19.4818696149,0,6142.85714286,30,181.905226311,34.6388223183,31.9929848054,200,0,-18.0947736888,34.6388223183,39.0802871848,0.557507723845,1.01189547215,supported,grid,,,,,,,,,,,,
120.750989557,19.4818696149,0,6326.53061224,-30,172.429190092,-33.1492731795,33.8486937192,200,0,-27.5708099079,-33.1492731795,43.1163990995,1.26717322981,1.01189547215,out_of_support,grid,,,,,,,,,,,,
120.750989557,19.4818696149,0,6326.53061224,-28.7755102041,175.500578481,-32.2832652395,33.8486937192,200,0,-24.4994215186,-32.2832652395,40.5269153683,1.24389102364,1.01189547215,borderline,grid,,,,,,,,,,,,
120.750989557,19.4818696149,0,6326.53061224,-27.5510204082,175.500578481,-32.0604252556,34.3051757156,200,0,-24.4994215186,-32.0604252556,40.3496285276,1.22221445575,1.01189547215,borderline,grid,,,,,,,,,,,,
120.750989557,19.4818696149,0,6326.53061224,-26.3265306122,175.500578481,-30.1839597754,34.3051757156,200,0,-24.4994215186,-30.1839597754,38.8753531491,1.20219656763,1.01189547215,borderline,grid,,,,,,,,,,,,
120.750989557,19.4818696149,0,6326.53061224,-25.1020408163,175.500578481,-29.6552570122,34.3051757156,200,0,-24.4994215186,-29.6552570122,38.4662959382,1.18388778987,1.01189547215,borderline,grid,,,,,,,,,,,,
120.750989557,19.4818696149,0,6326.53061224,-23.8775510204,175.487920904,-29.479943964,34.3118158119,200,0,-24.5120790965,-29.479943964,38.3393938105,1.16733600607,1.01189547215,borderline,grid,,,,,,,,,,,,
120.750989557,19.4818696149,0,6326.53061224,-22.6530612245,181.147842315,-28.871751912,34.3118158119,200,0,-18.8521576848,-28.871751912,34.4816169552,1.1525867757,1.01189547215,borderline,grid,,,,,,,,,,,,
120.750989557,19.4818696149,0,6326.53061224,-21.4285714286,181.166346302,-26.6412876509,34.3118158119,200,0,-18.8336536981,-26.6412876509,32.6261355253,1.13787512303,1.01189547215,borderline,grid,,,,,,,,,,,,
120.750989557,19.4818696149,0,6326.53061224,-20.2040816327,181.168772215,-26.6412876509,34.3118158119,200,0,-18.831227785,-26.6412876509,32.624735211,1.11561348522,1.01189547215,borderline,grid,,,,,,,,,,,,
120.750989557,19.4818696149,0,6326.53061224,-18.9795918367,180.783992484,-24.6024134191,34.3118158119,200,0,-19.2160075158,-24.6024134191,31.2175221773,1.09318230697,1.01189547215,borderline,grid,,,,,,,,,,,,
120.750989557,19.4818696149,0,6326.53061224,-17.7551020408,182.264656249,-24.6024134191,34.3118158119,200,0,-17.7353437507,-24.6024134191,30.3285536088,1.07117356315,1.01189547215,borderline,grid,,,,,,,,,,,,
120.750989557,19.4818696149,0,6326.53061224,-16.5306122449,182.294196448,-23.922878795,34.5873670238,200,0,-17.7058035517,-23.922878795,29.7623858125,1.04987471466,1.01189547215,borderline,grid,,,,,,,,,,,,
120.750989557,19.4818696149,0,6326.53061224,-15.306122449,182.294196448,-23.922878795,34.5873670238,200,0,-17.7058035517,-23.922878795,29.7623858125,1.03069141368,1.01189547215,borderline,grid,,,,,,,,,,,,
120.750989557,19.4818696149,0,6326.53061224,-14.0816326531,184.241792135,-17.8583210622,34.5873670238,200,0,-15.7582078647,-17.8583210622,23.8168164596,1.01203678962,1.01189547215,borderline,grid,,,,,,,,,,,,
120.750989557,19.4818696149,0,6326.53061224,-12.8571428571,187.705131297,-18.0779739052,34.5873670238,200,0,-12.2948687032,-18.0779739052,21.862683663,0.994705043864,1.01189547215,supported,grid,,,,,,,,,,,,
120.750989557,19.4818696149,0,6326.53061224,-11.6326530612,187.676618737,-16.391395129,34.5873670238,200,0,-12.323381263,-16.391395129,20.5071587508,0.973377677434,1.01189547215,supported,grid,,,,,,,,,,,,
120.750989557,19.4818696149,0,6326.53061224,-10.4081632653,187.676618737,-11.6029960979,34.7121305429,200,0,-12.323381263,-11.6029960979,16.9261703939,0.953129632423,1.01189547215,supported,grid,,,,,,,,,,,,
120.750989557,19.4818696149,0,6326.53061224,-9.18367346939,187.676618737,-9.514667294,34.7121305429,200,0,-12.323381263,-9.514667294,15.5690275698,0.935493145498,1.01189547215,supported,grid,,,,,,,,,,,,
120.750989557,19.4818696149,0,6326.53061224,-7.95918367347,187.676618737,-9.376254769,34.7121305429,200,0,-12.323381263,-9.376254769,15.4848273884,0.920627776674,1.01189547215,supported,grid,,,,,,,,,,,,
120.750989557,19.4818696149,0,6326.53061224,-6.73469387755,187.572516743,-8.02254092524,34.7663272592,200,0,-12.4274832572,-8.02254092524,14.7920080789,0.90867835595,1.01189547215,supported,grid,,,,,,,,,,,,
120.750989557,19.4818696149,0,6326.53061224,-5.51020408163,187.530444211,-7.94909678971,34.8504254741,200,0,-12.469555789,-7.94909678971,14.7877639063,0.89841194385,1.01189547215,supported,grid,,,,,,,,,,,,
120.750989557,19.4818696149,0,6326.53061224,-4.28571428571,187.530444211,-5.83242091843,34.8504254741,200,0,-12.469555789,-5.83242091843,13.7661525251,0.884738890496,1.01189547215,supported,grid,,,,,,,,,,,,
120.750989557,19.4818696149,0,6326.53061224,-3.0612244898,187.382378684,-3.60785185226,34.9646337814,200,0,-12.6176213158,-3.60785185226,13.1232984671,0.866318081263,1.01189547215,supported,grid,,,,,,,,,,,,
120.750989557,19.4818696149,0,6326.53061224,-1.83673469388,187.303315951,-1.45515874789,34.9646337814,200,0,-12.6966840494,-1.45515874789,12.779799405,0.849298277991,1.01189547215,supported,grid,,,,,,,,,,,,
120.750989557,19.4818696149,0,6326.53061224,-0.612244897959,187.303315951,-0.214821993471,34.9646337814,200,0,-12.6966840494,-0.214821993471,12.6985012636,0.834794848327,1.01189547215,supported,grid,,,,,,,,,,,,
120.750989557,19.4818696149,0,6326.53061224,0.612244897959,188.935383241,0.95761622171,34.640927132,200,0,-11.0646167593,0.95761622171,11.105979149,0.817364400926,1.01189547215,supported,grid,,,,,,,,,,,,
120.750989557,19.4818696149,0,6326.53061224,1.83673469388,189.109787771,3.81101261284,34.640927132,200,0,-10.8902122294,3.81101261284,11.5377874628,0.799388950477,1.01189547215,supported,grid,,,,,,,,,,,,
120.750989557,19.4818696149,0,6326.53061224,3.0612244898,189.257216797,5.5133639315,34.2236101585,200,0,-10.7427832027,5.5133639315,12.0749564298,0.777526115611,1.01189547215,supported,grid,,,,,,,,,,,,
120.750989557,19.4818696149,0,6326.53061224,4.28571428571,189.328181651,6.08000073866,34.1134194632,200,0,-10.671818349,6.08000073866,12.2822683515,0.758053450647,1.01189547215,supported,grid,,,,,,,,,,,,
120.750989557,19.4818696149,0,6326.53061224,5.51020408163,189.190453467,6.10184725858,33.7717566477,200,0,-10.8095465326,6.10184725858,12.4128496409,0.741099701285,1.01189547215,supported,grid,,,,,,,,,,,,
120.750989557,19.4818696149,0,6326.53061224,6.73469387755,189.068644383,9.32231798683,33.5842163623,200,0,-10.9313556173,9.32231798683,14.3666331574,0.724149658159,1.01189547215,supported,grid,,,,,,,,,,,,
120.750989557,19.4818696149,0,6326.53061224,7.95918367347,188.923838449,10.4537489808,33.5842163623,200,0,-11.0761615512,10.4537489808,15.2303060528,0.709500101834,1.01189547215,supported,grid,,,,,,,,,,,,
120.750989557,19.4818696149,0,6326.53061224,9.18367346939,189.011406444,11.6207039711,33.5102856969,200,0,-10.988593556,11.6207039711,15.9934345631,0.69782046378,1.01189547215,supported,grid,,,,,,,,,,,,
120.750989557,19.4818696149,0,6326.53061224,10.4081632653,189.011406444,12.0338327939,33.4922961869,200,0,-10.988593556,12.0338327939,16.2960829665,0.689349259375,1.01189547215,supported,grid,,,,,,,,,,,,
120.750989557,19.4818696149,0,6326.53061224,11.6326530612,188.999554236,18.6604188409,33.4546489643,200,0,-11.0004457644,18.6604188409,21.6615105274,0.679089681111,1.01189547215,supported,grid,,,,,,,,,,,,
120.750989557,19.4818696149,0,6326.53061224,12.8571428571,189.030751106,18.5498204551,33.4546489643,200,0,-10.9692488936,18.5498204551,21.5504120658,0.668456511792,1.01189547215,supported,grid,,,,,,,,,,,,
120.750989557,19.4818696149,0,6326.53061224,14.0816326531,189.030751106,19.5939926718,33.460638621,200,0,-10.9692488936,19.5939926718,22.4554886411,0.654553217917,1.01189547215,supported,grid,,,,,,,,,,,,
120.750989557,19.4818696149,0,6326.53061224,15.306122449,189.078655098,20.0917969979,33.4050032419,200,0,-10.9213449023,20.0917969979,22.8682330117,0.644688873639,1.01189547215,supported,grid,,,,,,,,,,,,
120.750989557,19.4818696149,0,6326.53061224,16.5306122449,189.078655098,21.7786446677,33.3932849952,200,0,-10.9213449023,21.7786446677,24.363602731,0.634780470136,1.01189547215,supported,grid,,,,,,,,,,,,
120.750989557,19.4818696149,0,6326.53061224,17.7551020408,189.172259585,24.4540009188,33.4231689535,200,0,-10.827740415,24.4540009188,26.7439361993,0.622779966372,1.01189547215,supported,grid,,,,,,,,,,,,
120.750989557,19.4818696149,0,6326.53061224,18.9795918367,188.973845211,27.3273993338,33.4231689535,200,0,-11.0261547885,27.3273993338,29.467996942,0.614395566634,1.01189547215,supported,grid,,,,,,,,,,,,
120.750989557,19.4818696149,0,6326.53061224,20.2040816327,188.973845211,29.1793550321,33.3165785009,200,0,-11.0261547885,29.1793550321,31.1931218301,0.609550576453,1.01189547215,supported,grid,,,,,,,,,,,,
120.750989557,19.4818696149,0,6326.53061224,21.4285714286,188.612453477,29.2237707233,32.7731296715,200,0,-11.3875465233,29.2237707233,31.3640716602,0.608143925835,1.01189547215,supported,grid,,,,,,,,,,,,
120.750989557,19.4818696149,0,6326.53061224,22.6530612245,187.489005515,29.212688295,32.7731296715,200,0,-12.5109944849,29.212688295,31.7790204447,0.610077121159,1.01189547215,supported,grid,,,,,,,,,,,,
120.750989557,19.4818696149,0,6326.53061224,23.8775510204,187.489005515,29.5721630493,32.7731296715,200,0,-12.5109944849,29.5721630493,32.1097774893,0.602294879232,1.01189547215,supported,grid,,,,,,,,,,,,
120.750989557,19.4818696149,0,6326.53061224,25.1020408163,185.863155395,29.5721630493,32.7731296715,200,0,-14.1368446045,29.5721630493,32.7774801164,0.596973411256,1.01189547215,supported,grid,,,,,,,,,,,,
120.750989557,19.4818696149,0,6326.53061224,26.3265306122,185.224121447,29.6278383604,32.7427433474,200,0,-14.7758785532,29.6278383604,33.1079354978,0.586429103555,1.01189547215,supported,grid,,,,,,,,,,,,
120.750989557,19.4818696149,0,6326.53061224,27.5510204082,183.131811493,32.7246115591,32.7427433474,200,0,-16.8681885069,32.7246115591,36.8162462128,0.57957162904,1.01189547215,supported,grid,,,,,,,,,,,,
120.750989557,19.4818696149,0,6326.53061224,28.7755102041,181.548415374,33.0764824308,32.4984088156,200,0,-18.4515846255,33.0764824308,37.8749873292,0.576674653017,1.01189547215,supported,grid,,,,,,,,,,,,
120.750989557,19.4818696149,0,6326.53061224,30,181.692038672,34.6388223183,31.9929848054,200,0,-18.3079613278,34.6388223183,39.1794520071,0.577981274241,1.01189547215,supported,grid,,,,,,,,,,,,
120.750989557,19.4818696149,0,6510.20408163,-30,171.84545921,-32.9976804518,33.8486937192,200,0,-28.1545407904,-32.9976804518,43.3765499125,1.31384964616,1.01189547215,out_of_support,grid,,,,,,,,,,,,
120.750989557,19.4818696149,0,6510.20408163,-28.7755102041,174.916847599,-32.1316725117,33.8486937192,200,0,-25.0831524011,-32.1316725117,40.7628373985,1.29133872735,1.01189547215,out_of_support,grid,,,,,,,,,,,,
120.750989557,19.4818696149,0,6510.20408163,-27.5510204082,174.916847599,-31.9088325278,34.3559805712,200,0,-25.0831524011,-31.9088325278,40.5874134143,1.27040940032,1.01189547215,out_of_support,grid,,,,,,,,,,,,
120.750989557,19.4818696149,0,6510.20408163,-26.3265306122,174.916847599,-30.0323670477,34.3559805712,200,0,-25.0831524011,-30.0323670477,39.1293701056,1.25111215033,1.01189547215,borderline,grid,,,,,,,,,,,,
120.750989557,19.4818696149,0,6510.20408163,-25.1020408163,174.916847599,-29.5036642845,34.3559805712,200,0,-25.0831524011,-29.5036642845,38.7250660501,1.2334951859,1.01189547215,borderline,grid,,,,,,,,,,,,
120.750989557,19.4818696149,0,6510.20408163,-23.8775510204,174.904190021,-29.3283512362,34.3626206675,200,0,-25.095809979,-29.3283512362,38.5998946208,1.21760449579,1.01189547215,borderline,grid,,,,,,,,,,,,
120.750989557,19.4818696149,0,6510.20408163,-22.6530612245,180.564111433,-28.7201591843,34.3626206675,200,0,-19.4358885673,-28.7201591843,34.6785424718,1.20348402498,1.01189547215,borderline,grid,,,,,,,,,,,,
120.750989557,19.4818696149,0,6510.20408163,-21.4285714286,180.582615419,-26.4896949231,34.3626206675,200,0,-19.4173845806,-26.4896949231,32.8441587055,1.1862384754,1.01189547215,borderline,grid,,,,,,,,,,,,
120.750989557,19.4818696149,0,6510.20408163,-20.2040816327,180.585041332,-26.4896949231,34.3626206675,200,0,-19.4149586675,-26.4896949231,32.84272457,1.16669774305,1.01189547215,borderline,grid,,,,,,,,,,,,
120.750989557,19.4818696149,0,6510.20408163,-18.9795918367,180.418457635,-24.4508206913,34.3626206675,200,0,-19.5815423652,-24.4508206913,31.3253800277,1.14255692335,1.01189547215,borderline,grid,,,,,,,,,,,,
120.750989557,19.4818696149,0,6510.20408163,-17.7551020408,181.8991214,-24.4508206913,34.3626206675,200,0,-18.1008786001,-24.4508206913,30.4217757301,1.12027422632,1.01189547215,borderline,grid,,,,,,,,,,,,
120.750989557,19.4818696149,0,6510.20408163,-16.5306122449,181.928661599,-23.7712860672,34.6381718794,200,0,-18.071338401,-23.7712860672,29.8604640435,1.09995873879,1.01189547215,borderline,grid,,,,,,,,,,,,
120.750989557,19.4818696149,0,6510.20408163,-15.306122449,181.928661599,-23.7712860672,34.6381718794,200,0,-18.071338401,-23.7712860672,29.8604640435,1.08172094331,1.01189547215,borderline,grid,,,,,,,,,,,,
120.750989557,19.4818696149,0,6510.20408163,-14.0816326531,183.876257286,-17.7067283344,34.6381718794,200,0,-16.1237427141,-17.7067283344,23.9479290842,1.06567144128,1.01189547215,borderline,grid,,,,,,,,,,,,
120.750989557,19.4818696149,0,6510.20408163,-12.8571428571,187.339596447,-17.9263811775,34.6381718794,200,0,-12.6604035525,-17.9263811775,21.9463199702,1.04733645581,1.01189547215,borderline,grid,,,,,,,,,,,,
120.750989557,19.4818696149,0,6510.20408163,-11.6326530612,187.311083888,-16.2398024013,34.6381718794,200,0,-12.6889161124,-16.2398024013,20.6092157575,1.02898366702,1.01189547215,borderline,grid,,,,,,,,,,,,
120.750989557,19.4818696149,0,6510.20408163,-10.4081632653,187.311083888,-11.4514033701,34.7629353985,200,0,-12.6889161124,-11.4514033701,17.0921979644,1.01241249788,1.01189547215,borderline,grid,,,,,,,,,,,,
120.750989557,19.4818696149,0,6510.20408163,-9.18367346939,187.311083888,-9.36307456623,34.7629353985,200,0,-12.6889161124,-9.36307456623,15.7694564726,0.998392163065,1.01189547215,supported,grid,,,,,,,,,,,,
120.750989557,19.4818696149,0,6510.20408163,-7.95918367347,187.311083888,-9.22466204122,34.7629353985,200,0,-12.6889161124,-9.22466204122,15.6876697404,0.985171787457,1.01189547215,supported,grid,,,,,,,,,,,,
120.750989557,19.4818696149,0,6510.20408163,-6.73469387755,187.245194716,-7.87094819747,34.8171321148,200,0,-12.7548052841,-7.87094819747,14.9878912247,0.966791246421,1.01189547215,supported,grid,,,,,,,,,,,,
120.750989557,19.4818696149,0,6510.20408163,-5.51020408163,187.203122184,-7.79750406194,34.8171321148,200,0,-12.7968778159,-7.79750406194,14.9853645745,0.950837524738,1.01189547215,supported,grid,,,,,,,,,,,,
120.750989557,19.4818696149,0,6510.20408163,-4.28571428571,187.203122184,-5.68082819066,34.8171321148,200,0,-12.7968778159,-5.68082819066,14.0011389097,0.930661840267,1.01189547215,supported,grid,,,,,,,,,,,,
120.750989557,19.4818696149,0,6510.20408163,-3.0612244898,187.055056657,-3.50803280194,34.9313404221,200,0,-12.9449433427,-3.50803280194,13.4118549159,0.91158439898,1.01189547215,supported,grid,,,,,,,,,,,,
120.750989557,19.4818696149,0,6510.20408163,-1.83673469388,186.975993924,-1.35533969757,34.9313404221,200,0,-13.0240060764,-1.35533969757,13.0943377066,0.894830275004,1.01189547215,supported,grid,,,,,,,,,,,,
120.750989557,19.4818696149,0,6510.20408163,-0.612244897959,186.975993924,-0.11500294315,34.9313404221,200,0,-13.0240060764,-0.11500294315,13.0245138088,0.880443862116,1.01189547215,supported,grid,,,,,,,,,,,,
120.750989557,19.4818696149,0,6510.20408163,0.612244897959,188.536016873,1.05743527203,34.6076337727,200,0,-11.4639831269,1.05743527203,11.5126486305,0.861933691318,1.01189547215,supported,grid,,,,,,,,,,,,
120.750989557,19.4818696149,0,6510.20408163,1.83673469388,188.710421403,3.91083166316,34.6076337727,200,0,-11.289578597,3.91083166316,11.9477692142,0.845323872978,1.01189547215,supported,grid,,,,,,,,,,,,
120.750989557,19.4818696149,0,6510.20408163,3.0612244898,188.754260736,5.61318298182,34.1903167991,200,0,-11.2457392636,5.61318298182,12.56878971,0.830913951597,1.01189547215,supported,grid,,,,,,,,,,,,
120.750989557,19.4818696149,0,6510.20408163,4.28571428571,188.82522559,6.17981978898,34.1685105768,200,0,-11.17477441,6.17981978898,12.7697202686,0.812975818839,1.01189547215,supported,grid,,,,,,,,,,,,
120.750989557,19.4818696149,0,6510.20408163,5.51020408163,188.741967167,6.20166630891,33.8268477613,200,0,-11.2580328335,6.20166630891,12.8531695813,0.795579310068,1.01189547215,supported,grid,,,,,,,,,,,,
120.750989557,19.4818696149,0,6510.20408163,6.73469387755,188.620158082,9.42213703715,33.6393074759,200,0,-11.3798419181,9.42213703715,14.7742163389,0.778891875528,1.01189547215,supported,grid,,,,,,,,,,,,
120.750989557,19.4818696149,0,6510.20408163,7.95918367347,188.538694911,10.5535680311,33.6393074759,200,0,-11.4613050888,10.5535680311,15.5800934698,0.764868907481,1.01189547215,supported,grid,,,,,,,,,,,,
120.750989557,19.4818696149,0,6510.20408163,9.18367346939,188.626262906,11.7205230215,33.5653768104,200,0,-11.3737370936,11.7205230215,16.3319489153,0.753708140208,1.01189547215,supported,grid,,,,,,,,,,,,
