candidate_id,parameter_scenario,model_member_count,model_combination_rule,simulation_count,mean_miss_distance_yd,median_miss_distance_yd,p90_miss_distance_yd,p95_miss_distance_yd,worst_model_mean_miss_yd,probability_within_3yd,probability_within_5yd,objective_prediction_std,support_category,objective_yd,support_knn_distance,decision_space_support,full_model_input_support,out_of_support_fraction
local_2028_03590,ideal,5,paired_5_carry_5_lateral_by_member_index,10000,4.85716045729,4.25557178845,9.47801996955,10.0661614154,6.34342593016,0.3242,0.607,1.62630064445,supported,0.339695794414,0.974208381542,supported,supported,0
local_2028_01867,ideal,5,paired_5_carry_5_lateral_by_member_index,10000,4.71173571118,4.06756138,9.19345492903,10.0652104225,5.83906182012,0.3277,0.6252,1.36139318961,supported,0.339695794414,0.986563882213,supported,supported,0
local_2028_03996,ideal,5,paired_5_carry_5_lateral_by_member_index,10000,4.87483221932,4.27492187463,9.3673552549,10.1273062792,6.3709021067,0.319,0.6027,1.50559526695,supported,0.339695794414,1.00415379894,supported,supported,0
local_2030_04604,ideal,5,paired_5_carry_5_lateral_by_member_index,10000,5.59546207627,5.22128545396,9.61585837471,11.071392778,9.11473401625,0.2529,0.4814,2.50125467971,supported,0.339758217297,0.462835019034,supported,supported,0
local_2026_03512,ideal,5,paired_5_carry_5_lateral_by_member_index,10000,6.09129395747,4.88545053602,11.3094574195,11.8394665613,10.2451277691,0.1858,0.5119,3.22047846918,supported,0.339760963757,0.636767408743,supported,supported,0
local_2026_00646,ideal,5,paired_5_carry_5_lateral_by_member_index,10000,6.09730884934,4.900280187,11.2865691324,11.8270485366,10.2391900413,0.1838,0.5111,3.20703442875,supported,0.339760963757,0.642811493057,supported,supported,0
local_2027_01493,ideal,5,paired_5_carry_5_lateral_by_member_index,10000,5.67536817357,4.50271522326,11.9492316317,13.2519576675,6.74190401489,0.2165,0.5743,1.20516128473,supported,0.340356207646,0.758867307892,supported,supported,0
local_2027_03520,ideal,5,paired_5_carry_5_lateral_by_member_index,10000,5.71208277934,4.5168037704,11.9727542613,13.3173717264,6.78855973259,0.2158,0.5696,1.22157845941,supported,0.340356207646,0.758898848544,supported,supported,0
local_2029_00066,ideal,5,paired_5_carry_5_lateral_by_member_index,10000,5.08490650396,4.24906469178,10.2169654326,12.1769104115,6.07228524702,0.2637,0.6344,1.13675174686,supported,0.340356207646,0.762134405748,supported,supported,0
local_2029_01279,ideal,5,paired_5_carry_5_lateral_by_member_index,10000,5.12935452165,4.30980703018,9.77757750613,12.1775850927,6.18308056744,0.2446,0.6251,1.13584496363,supported,0.340356207646,0.768166464966,supported,supported,0
local_2027_00336,ideal,5,paired_5_carry_5_lateral_by_member_index,10000,5.09678560639,4.25873510782,10.0760214216,12.2093825437,6.10507597572,0.2609,0.6334,1.14115704384,supported,0.340356207646,0.768864588804,supported,supported,0
local_2027_03758,ideal,5,paired_5_carry_5_lateral_by_member_index,10000,5.96185019819,4.64561406769,12.205586861,13.7348796131,7.12746285349,0.2054,0.5465,1.29458348448,supported,0.340356207646,0.769274578832,supported,supported,0
local_2027_03268,ideal,5,paired_5_carry_5_lateral_by_member_index,10000,5.4899423783,4.5527788657,11.4593311012,12.6302449124,6.51340049873,0.2078,0.5752,1.1785399637,supported,0.340356207646,0.770667541599,supported,supported,0
local_2027_04764,ideal,5,paired_5_carry_5_lateral_by_member_index,10000,5.696447138,4.63095432124,11.8616922121,12.9655831096,6.80920426598,0.2005,0.5532,1.25282507955,supported,0.340356207646,0.775588826682,supported,supported,0
local_2029_00953,ideal,5,paired_5_carry_5_lateral_by_member_index,10000,6.30078015033,4.90451693626,12.5408703667,14.0647091027,7.60750617446,0.1819,0.511,1.40365087879,supported,0.340356207646,0.777420979771,supported,supported,0
local_2029_01752,ideal,5,paired_5_carry_5_lateral_by_member_index,10000,5.05905781318,4.24359736521,9.85482076914,12.1506776954,6.09687360161,0.2653,0.6389,1.1499903682,supported,0.340356207646,0.78221812831,supported,supported,0
local_2029_04128,ideal,5,paired_5_carry_5_lateral_by_member_index,10000,6.29588843925,5.06620502823,12.4026889167,13.8917272214,7.63848024219,0.1643,0.4899,1.41845774882,supported,0.340356207646,0.787705173628,supported,supported,0
local_2027_01304,ideal,5,paired_5_carry_5_lateral_by_member_index,10000,6.5162149645,5.08098361828,12.7242223855,14.3481664167,7.90138214124,0.1685,0.4896,1.47605754779,supported,0.340356207646,0.78909315086,supported,supported,0
local_2027_00266,ideal,5,paired_5_carry_5_lateral_by_member_index,10000,5.47616651929,4.47155798135,11.6875876673,12.7161546432,6.52573310966,0.2227,0.5878,1.21341835445,supported,0.340356207646,0.79086090014,supported,supported,0
local_2029_03825,ideal,5,paired_5_carry_5_lateral_by_member_index,10000,5.18627972149,4.26695200869,10.7584617411,12.5132513138,6.11264450479,0.2537,0.6366,1.12238556766,supported,0.340356207646,0.791586429898,supported,supported,0
local_2027_01934,ideal,5,paired_5_carry_5_lateral_by_member_index,10000,5.89958906424,4.6089566247,12.1624436366,13.5801585403,7.07736456502,0.2124,0.5544,1.33981221014,supported,0.340356207646,0.793794142457,supported,supported,0
local_2029_00820,ideal,5,paired_5_carry_5_lateral_by_member_index,10000,6.50715794068,5.10015253952,12.6027324147,14.1318883182,7.91771592528,0.1631,0.4866,1.51847308916,supported,0.340356207646,0.79656122025,supported,supported,0
local_2029_03012,ideal,5,paired_5_carry_5_lateral_by_member_index,10000,6.56345955168,5.20959613183,12.629529877,14.2153114322,8.00254776352,0.1544,0.4731,1.5165577918,supported,0.340356207646,0.797685016572,supported,supported,0
local_2029_01207,ideal,5,paired_5_carry_5_lateral_by_member_index,10000,5.87219160752,4.69156021287,12.0540950838,13.3590433648,7.08385776514,0.1895,0.5427,1.30760844236,supported,0.340356207646,0.797981265618,supported,supported,0
local_2029_03227,ideal,5,paired_5_carry_5_lateral_by_member_index,10000,5.33470956285,4.4855481532,10.3008134484,12.3723027882,6.37022092154,0.2161,0.5931,1.18087079105,supported,0.340356207646,0.798370443716,supported,supported,0
local_2026_02069,ideal,5,paired_5_carry_5_lateral_by_member_index,10000,4.51629727785,3.86835471111,8.41391242214,9.27641855098,7.41813147061,0.3237,0.6509,2.00035225356,supported,0.340611472703,0.664739938007,supported,supported,0
local_2030_00410,ideal,5,paired_5_carry_5_lateral_by_member_index,10000,5.02416227593,4.51329843276,8.72501273893,9.95203626457,8.32717584313,0.2824,0.5511,2.28580203052,supported,0.341390795776,0.438498018549,supported,supported,0
local_2030_02603,ideal,5,paired_5_carry_5_lateral_by_member_index,10000,4.89732997747,4.46294953472,8.216829004,9.50430643085,7.93287117631,0.2726,0.5619,2.09798400176,supported,0.341731671146,0.42649189319,supported,supported,0
local_2026_03229,ideal,5,paired_5_carry_5_lateral_by_member_index,10000,5.40189129234,4.50440863304,10.2246066178,11.1980272354,9.30747269266,0.2626,0.555,2.91442845675,supported,0.342785715367,0.675158018909,supported,supported,0
local_2026_04032,ideal,5,paired_5_carry_5_lateral_by_member_index,10000,7.81742762996,7.72541403522,12.5683124608,13.2354341994,12.0479322909,0.0927,0.3018,3.50857397213,supported,0.343264791258,0.670981837107,supported,supported,0
local_2028_00099,ideal,5,paired_5_carry_5_lateral_by_member_index,10000,7.72399974961,7.0089230957,17.5250795222,18.8202061063,12.0968896293,0.1479,0.2929,2.61452875228,supported,0.344721197676,0.945752089841,supported,supported,0
local_2030_04207,ideal,5,paired_5_carry_5_lateral_by_member_index,10000,4.95841408711,4.61958408326,8.13099139218,9.46856274961,7.77020077451,0.2533,0.5484,2.00209973691,supported,0.345532272783,0.441123979388,supported,supported,0
local_2030_02553,ideal,5,paired_5_carry_5_lateral_by_member_index,10000,5.03601277294,4.57652038293,8.52081490299,9.7641988257,8.13840653233,0.268,0.544,2.17934590479,supported,0.345532272783,0.442647408341,supported,supported,0
local_2028_02903,ideal,5,paired_5_carry_5_lateral_by_member_index,10000,5.51371588033,4.99056522025,9.42793125327,10.6139767394,7.58962240169,0.2576,0.5006,1.55355882058,supported,0.346077257977,0.966252658343,supported,supported,0
local_2026_00248,ideal,5,paired_5_carry_5_lateral_by_member_index,10000,5.60747135475,4.50733599932,10.8812754971,11.7600607031,9.75068756976,0.2609,0.5493,3.18111664772,supported,0.348761771778,0.586406912018,supported,supported,0
local_2026_01418,ideal,5,paired_5_carry_5_lateral_by_member_index,10000,7.45277735844,6.81410416258,12.6052493527,13.4128835423,11.896491496,0.1088,0.3612,3.67475224928,supported,0.350287950139,0.589513005113,supported,supported,0
local_2026_02743,ideal,5,paired_5_carry_5_lateral_by_member_index,10000,7.80169470021,7.41323647457,12.9473628399,13.6830842748,12.2149703157,0.0892,0.3178,3.71258807389,supported,0.350287950139,0.58983037839,supported,supported,0
local_2026_01435,ideal,5,paired_5_carry_5_lateral_by_member_index,10000,7.45313055388,6.80234020933,12.5852713411,13.409620858,11.8730903042,0.1055,0.361,3.65860236206,supported,0.350287950139,0.590926729203,supported,supported,0
local_2028_04050,ideal,5,paired_5_carry_5_lateral_by_member_index,10000,4.56897998107,3.95383204913,9.15190106765,9.98016781054,5.95000733722,0.3458,0.6405,1.37785913698,supported,0.351786187958,0.960162617766,supported,supported,0
local_2028_03300,ideal,5,paired_5_carry_5_lateral_by_member_index,10000,4.83904237239,4.1900022988,9.70571646683,10.073065279,6.98507152593,0.3382,0.6109,1.78275172214,supported,0.351786187958,0.960539803034,supported,supported,0
local_2030_01417,ideal,5,paired_5_carry_5_lateral_by_member_index,10000,5.31641007735,4.95685916004,9.20781046915,10.4032229404,8.65169961654,0.2493,0.5048,2.36407633405,supported,0.352124678873,0.49851785685,supported,supported,0
local_2026_00503,ideal,5,paired_5_carry_5_lateral_by_member_index,10000,5.92686835595,4.56423325249,11.1834676013,11.9319693983,9.9448024032,0.1909,0.5436,3.16530226006,supported,0.352158065252,0.567279049026,supported,supported,0
local_2029_02448,ideal,5,paired_5_carry_5_lateral_by_member_index,10000,5.69440244938,4.47330557276,12.0870161205,13.5412546234,6.7499070032,0.2265,0.5813,1.21692380831,supported,0.353871212026,0.797269940117,supported,supported,0
local_2027_00951,ideal,5,paired_5_carry_5_lateral_by_member_index,10000,6.27779251374,4.86950082367,12.5781641402,14.1259027785,7.593173753,0.1866,0.5159,1.39596943449,supported,0.353871212026,0.801718320233,supported,supported,0
local_2026_03674,ideal,5,paired_5_carry_5_lateral_by_member_index,10000,8.3259858593,7.81966658312,13.4787111298,14.0494403434,12.642705611,0.0602,0.2564,3.72296013635,supported,0.35444777258,0.580691888024,supported,supported,0
local_2026_00220,ideal,5,paired_5_carry_5_lateral_by_member_index,10000,8.4025200664,7.80891998541,13.5070822468,14.0474600508,12.6047122643,0.0437,0.2414,3.67087099139,supported,0.35444777258,0.584582054123,supported,supported,0
local_2026_03851,ideal,5,paired_5_carry_5_lateral_by_member_index,10000,5.02953242952,4.31920578157,9.15815412159,10.4644392478,8.42413220194,0.2859,0.5826,2.49320184089,supported,0.355318495105,0.677440426447,supported,supported,0
local_2030_03003,ideal,5,paired_5_carry_5_lateral_by_member_index,10000,4.83958150709,4.32843493347,9.14748094373,10.2603417546,7.58624440914,0.3054,0.5809,1.65094401516,supported,0.360031129865,0.464592467805,supported,supported,0
local_2030_04827,ideal,5,paired_5_carry_5_lateral_by_member_index,10000,4.79305247932,4.3336630609,8.80963829333,10.1116400924,7.78697960836,0.2985,0.5791,1.90816833628,supported,0.360031129865,0.482121730837,supported,supported,0
local_2026_01636,ideal,5,paired_5_carry_5_lateral_by_member_index,10000,5.07887450659,4.37801369015,9.17300408548,10.4704111969,8.48694388811,0.2704,0.5746,2.47431474999,supported,0.360139134308,0.676976755138,supported,supported,0
local_2026_02103,ideal,5,paired_5_carry_5_lateral_by_member_index,10000,4.86350352597,4.1799890844,8.94833888742,9.94269435539,8.12710031265,0.2999,0.6004,2.35333588828,supported,0.360139134308,0.681024432562,supported,supported,0
local_2026_03198,ideal,5,paired_5_carry_5_lateral_by_member_index,10000,4.12832201543,3.39040813834,8.02345428545,8.992848156,7.04654882217,0.4265,0.6868,2.02553297667,supported,0.360389365756,0.644493953996,supported,supported,0
local_2026_04123,ideal,5,paired_5_carry_5_lateral_by_member_index,10000,5.50661489466,4.54567492794,10.6428498657,11.5105870304,9.5410809516,0.266,0.5482,3.05256885603,supported,0.361334992263,0.639655117191,supported,supported,0
local_2026_03827,ideal,5,paired_5_carry_5_lateral_by_member_index,10000,4.61838733818,3.89120740659,8.875099829,9.98539556338,8.0120213373,0.3691,0.6321,2.48891148935,supported,0.361888857041,0.644043309773,supported,supported,0
local_2026_00655,ideal,5,paired_5_carry_5_lateral_by_member_index,10000,8.23015296106,7.83407090136,13.413328034,14.0414252275,12.6431274864,0.079,0.2738,3.78064421303,supported,0.362563563916,0.585696455533,supported,supported,0
local_2028_04693,ideal,5,paired_5_carry_5_lateral_by_member_index,10000,4.70280334431,4.03449360152,9.63421194404,10.0583503642,6.64406360181,0.3428,0.6269,1.64488931222,supported,0.36479260296,0.940478282336,supported,supported,0
local_2026_02949,ideal,5,paired_5_carry_5_lateral_by_member_index,10000,3.5345372312,2.85057654662,7.05551929995,8.36227642878,5.7474161842,0.5352,0.7643,1.53267638241,supported,0.365066003132,0.606743363716,supported,supported,0
local_2026_04552,ideal,5,paired_5_carry_5_lateral_by_member_index,10000,8.1775481907,7.71742977901,13.3739906112,13.9939721599,12.5953534135,0.077,0.2764,3.77319005299,supported,0.365479297629,0.578811707492,supported,supported,0
local_2026_04134,ideal,5,paired_5_carry_5_lateral_by_member_index,10000,7.51007808839,6.8958452584,12.6972275605,13.4738665764,11.9683378697,0.1064,0.3555,3.69456076223,supported,0.365479297629,0.579982343437,supported,supported,0
local_2026_03142,ideal,5,paired_5_carry_5_lateral_by_member_index,10000,4.91241697177,4.27432278367,8.88605666809,9.72798222414,7.96638507394,0.2771,0.5928,2.22711234766,supported,0.368963258948,0.726367283947,supported,supported,0
local_2026_02283,ideal,5,paired_5_carry_5_lateral_by_member_index,10000,6.58612790382,5.3097259399,11.8421053433,12.4246499835,10.8656894396,0.1467,0.4653,3.42875589812,supported,0.373923634436,0.588404232466,supported,supported,0
local_2026_00736,ideal,5,paired_5_carry_5_lateral_by_member_index,10000,6.56081155558,5.27888925997,11.798730063,12.370579136,10.8122349867,0.1394,0.4682,3.39443166515,supported,0.373923634436,0.589280372781,supported,supported,0
local_2026_00830,ideal,5,paired_5_carry_5_lateral_by_member_index,10000,8.48661263686,7.93903070891,13.4922509004,13.9743971016,12.4630283548,0.0283,0.233,3.6092707751,supported,0.374650468694,0.596612724257,supported,supported,0
local_2030_00372,ideal,5,paired_5_carry_5_lateral_by_member_index,10000,4.85101220796,4.64868413622,7.84240980892,8.9997656335,7.42364857713,0.2451,0.5469,1.80545962825,supported,0.374968812361,0.447340717067,supported,supported,0
local_2026_03028,ideal,5,paired_5_carry_5_lateral_by_member_index,10000,8.68560787442,8.24745105402,13.6182669156,14.069812724,12.604849082,0.0241,0.2095,3.61063144065,supported,0.37703818433,0.598006972129,supported,supported,0
local_2026_04983,ideal,5,paired_5_carry_5_lateral_by_member_index,10000,4.60111806772,3.85403210805,8.8667004753,9.9891264384,8.00007647756,0.3738,0.6366,2.50178464162,supported,0.377818178588,0.642116535164,supported,supported,0
local_2026_04863,ideal,5,paired_5_carry_5_lateral_by_member_index,10000,4.49384385987,3.83663421204,8.67431443973,9.53914010373,7.63304922452,0.376,0.6495,2.30902956868,supported,0.378879202267,0.660934942216,supported,supported,0
local_2030_04942,ideal,5,paired_5_carry_5_lateral_by_member_index,10000,5.2092828379,4.77612243183,8.94170046228,10.0204928969,8.11000098888,0.2464,0.521,2.12763896731,supported,0.378939880422,0.422256904463,supported,supported,0
local_2030_00677,ideal,5,paired_5_carry_5_lateral_by_member_index,10000,5.23468499439,4.82828815036,8.83304370282,9.98390649377,8.09045901801,0.2402,0.5144,2.11920185063,supported,0.378939880422,0.430915709084,supported,supported,0
local_2026_00305,ideal,5,paired_5_carry_5_lateral_by_member_index,10000,7.62532676201,7.46710796892,12.3567894519,13.1072184474,11.9032852887,0.1067,0.3208,3.5148119527,supported,0.379222163578,0.663140323245,supported,supported,0
local_2026_01533,ideal,5,paired_5_carry_5_lateral_by_member_index,10000,4.82370863395,4.16397199862,8.90033148369,9.79337446254,7.92128173406,0.3084,0.6079,2.29971564103,supported,0.380450214728,0.683357248992,supported,supported,0
local_2027_02523,ideal,5,paired_5_carry_5_lateral_by_member_index,10000,5.30738631194,4.36199587308,10.7925475516,12.5010943255,6.30202345403,0.2239,0.6127,1.14633371088,supported,0.380627042055,0.796986730111,supported,supported,0
local_2027_02573,ideal,5,paired_5_carry_5_lateral_by_member_index,10000,6.29452755484,4.99631900016,12.4511051204,14.0812735307,7.68275096243,0.1612,0.5004,1.39427597734,supported,0.380627042055,0.807196534004,supported,supported,0
local_2028_00782,ideal,5,paired_5_carry_5_lateral_by_member_index,10000,7.97553684716,7.18378468868,17.8370578918,18.9019361671,12.4629509271,0.1434,0.2807,2.72744753901,supported,0.381547428496,0.978538705597,supported,supported,0
local_2030_03519,ideal,5,paired_5_carry_5_lateral_by_member_index,10000,5.13006458482,4.55299071814,9.1134626258,10.2750805247,8.59149802821,0.2843,0.5437,2.38650040677,supported,0.382936021068,0.441420593578,supported,supported,0
local_2026_00648,ideal,5,paired_5_carry_5_lateral_by_member_index,10000,4.10201461891,3.41886182273,7.90562712369,8.88972736218,7.0154448557,0.4192,0.6881,1.99712044136,supported,0.384592528988,0.666782816379,supported,supported,0
local_2026_03029,ideal,5,paired_5_carry_5_lateral_by_member_index,10000,4.48889933461,3.85107963655,8.25159534605,9.1744097509,7.36665517658,0.3171,0.6487,1.95036234515,supported,0.384592528988,0.673843316063,supported,supported,0
local_2026_03519,ideal,5,paired_5_carry_5_lateral_by_member_index,10000,5.40804754194,4.42920768552,10.3708763813,11.1841249284,9.34233291682,0.2595,0.5575,2.93542290367,supported,0.3859689126,0.678749254541,supported,supported,0
local_2030_00455,ideal,5,paired_5_carry_5_lateral_by_member_index,10000,5.02537289043,4.64176040728,8.73938304954,9.86899878608,7.86704084552,0.2375,0.5431,1.95739389405,supported,0.386073667699,0.495695800902,supported,supported,0
local_2030_03036,ideal,5,paired_5_carry_5_lateral_by_member_index,10000,5.05887187678,4.59322356647,8.63419114454,9.83030590184,8.15007628587,0.2673,0.5415,2.19192669669,supported,0.38651292912,0.436355981704,supported,supported,0
local_2026_00105,ideal,5,paired_5_carry_5_lateral_by_member_index,10000,6.39118849173,5.06294435943,11.7068279105,12.2903682856,10.5748726936,0.1495,0.4921,3.33939651722,supported,0.388618181748,0.572898736925,supported,supported,0
local_2030_04707,ideal,5,paired_5_carry_5_lateral_by_member_index,10000,5.06417058726,4.80852932205,8.65412056368,10.1136662944,7.52184839136,0.2377,0.5237,1.53780973924,supported,0.389448466895,0.43933732421,supported,supported,0
local_2026_03159,ideal,5,paired_5_carry_5_lateral_by_member_index,10000,4.22766834374,3.55413785125,8.30862607738,9.02300899159,7.19688769607,0.4109,0.6807,2.12436570857,supported,0.391003791244,0.690735539236,supported,supported,0
local_2026_04336,ideal,5,paired_5_carry_5_lateral_by_member_index,10000,4.53106412734,3.78074838955,8.75749443135,9.75355019113,7.6627694119,0.3691,0.6588,2.36923331748,supported,0.392026118642,0.6269150677,supported,supported,0
local_2030_04262,ideal,5,paired_5_carry_5_lateral_by_member_index,10000,4.81790946218,4.51376750937,7.90659220357,9.09244417985,7.54256774481,0.2566,0.5627,1.85602413239,supported,0.392060954855,0.426277591543,supported,supported,0
local_2029_00420,ideal,5,paired_5_carry_5_lateral_by_member_index,10000,5.32252382039,4.32615126041,11.6388578831,12.7158382424,6.28389068826,0.2479,0.6183,1.16054128706,supported,0.392644838379,0.800268359433,supported,supported,0
local_2027_01285,ideal,5,paired_5_carry_5_lateral_by_member_index,10000,5.51181748603,4.59929045973,11.2202857381,12.5964121405,6.59107576477,0.1984,0.5693,1.19445839474,supported,0.392644838379,0.801126030299,supported,supported,0
local_2029_02699,ideal,5,paired_5_carry_5_lateral_by_member_index,10000,5.42435932472,4.39343330423,11.7333322898,12.7445204899,6.46371192488,0.2351,0.6037,1.19548161899,supported,0.392644838379,0.801737628775,supported,supported,0
local_2029_02727,ideal,5,paired_5_carry_5_lateral_by_member_index,10000,5.6602691941,4.55460335406,11.9809204792,13.1486009459,6.80048859495,0.2091,0.5738,1.24161426051,supported,0.392644838379,0.803335872012,supported,supported,0
local_2029_03879,ideal,5,paired_5_carry_5_lateral_by_member_index,10000,5.49493528232,4.44577755308,11.8513603755,12.8201575334,6.57238935418,0.2261,0.5931,1.21699617444,supported,0.392644838379,0.804986054756,supported,supported,0
local_2029_02694,ideal,5,paired_5_carry_5_lateral_by_member_index,10000,5.58868410927,4.48658159063,11.9549109004,13.0315301497,6.70604273719,0.2245,0.5857,1.25810750703,supported,0.392644838379,0.809909271554,supported,supported,0
local_2026_03393,ideal,5,paired_5_carry_5_lateral_by_member_index,10000,8.1442936409,8.13614856968,13.1034491009,13.6924068819,12.4857411778,0.0867,0.2816,3.71173299695,supported,0.394100989794,0.645476948771,supported,supported,0
local_2026_02390,ideal,5,paired_5_carry_5_lateral_by_member_index,10000,8.21197814651,7.68064411552,13.1549109684,13.6753255894,12.1847988979,0.0364,0.2681,3.55359409233,supported,0.39504947254,0.632872201456,supported,supported,0
local_2026_00956,ideal,5,paired_5_carry_5_lateral_by_member_index,10000,7.88636219652,7.42123312992,12.9196446079,13.5636268233,12.152115063,0.0688,0.3061,3.60145882704,supported,0.397681281851,0.623320374261,supported,supported,0
local_2026_04036,ideal,5,paired_5_carry_5_lateral_by_member_index,10000,7.74673471618,7.243016138,12.7349580003,13.4267814518,11.8942304133,0.0635,0.3253,3.54763675073,supported,0.397965288193,0.623148658481,supported,supported,0
local_2026_00765,ideal,5,paired_5_carry_5_lateral_by_member_index,10000,8.15313220754,7.62412419227,13.0862394084,13.623451355,12.1479992129,0.0405,0.2748,3.54052420501,supported,0.397965288193,0.63721052282,supported,supported,0
local_2026_00807,ideal,5,paired_5_carry_5_lateral_by_member_index,10000,7.52679282551,7.16285513006,12.5166100776,13.3185214834,11.954934879,0.1175,0.3444,3.65404935667,supported,0.399228084665,0.638982504915,supported,supported,0
local_2030_03019,ideal,5,paired_5_carry_5_lateral_by_member_index,10000,5.29530795768,4.9566110653,9.00414800803,10.0997394044,8.33378916387,0.2312,0.5056,2.20484321469,supported,0.401519103256,0.497837108781,supported,supported,0
local_2026_01754,ideal,5,paired_5_carry_5_lateral_by_member_index,10000,8.56895812298,8.16049502896,13.5035538186,14.0007157759,12.801258421,0.0552,0.2271,3.69872940346,supported,0.401856461591,0.627745292101,supported,supported,0
local_2027_02711,ideal,5,paired_5_carry_5_lateral_by_member_index,10000,5.39484864861,4.33096114746,11.8556290906,12.6443284168,6.44511527164,0.2551,0.6118,1.30111551954,supported,0.402167858899,0.825110061047,supported,supported,0
local_2027_00455,ideal,5,paired_5_carry_5_lateral_by_member_index,10000,5.47984578266,4.36435559395,11.9619742795,12.7261234715,6.54274279395,0.2526,0.6042,1.34656452026,supported,0.402167858899,0.827040012342,supported,supported,0
local_2029_01843,ideal,5,paired_5_carry_5_lateral_by_member_index,10000,6.31127325593,4.84744050917,12.4165135654,13.7501093813,7.70144896042,0.1876,0.5196,1.5813241336,supported,0.402167858899,0.837779208902,supported,supported,0
local_2026_03207,ideal,5,paired_5_carry_5_lateral_by_member_index,10000,8.14957624878,7.60545312357,13.1687447399,13.7168304653,12.1428914506,0.0386,0.2761,3.58601059732,supported,0.402925825782,0.615230385662,supported,supported,0
local_2026_02735,ideal,5,paired_5_carry_5_lateral_by_member_index,10000,7.84181395499,7.76420847023,12.6799828921,13.3259608247,12.1495153273,0.0982,0.3051,3.5921334098,supported,0.403201540009,0.655947229705,supported,supported,0
local_2026_00857,ideal,5,paired_5_carry_5_lateral_by_member_index,10000,7.59808558143,6.85219349678,12.6251701459,13.3241065534,11.7148432257,0.0656,0.3426,3.53149015057,supported,0.403882356966,0.617666995135,supported,supported,0
local_2029_03496,ideal,5,paired_5_carry_5_lateral_by_member_index,10000,4.9084475741,4.09730555219,10.308295192,12.1869523145,5.88655866143,0.3081,0.6693,1.21437198724,supported,0.40706067983,0.818306328232,supported,supported,0
local_2029_03432,ideal,5,paired_5_carry_5_lateral_by_member_index,10000,4.99891245407,4.12409283449,10.8848445755,12.3545017884,5.9575936412,0.3052,0.6586,1.22524596608,supported,0.40706067983,0.818995109365,supported,supported,0
local_2027_02449,ideal,5,paired_5_carry_5_lateral_by_member_index,10000,4.8800766775,4.07052761574,10.156982837,12.1475055273,5.84110589164,0.3095,0.6709,1.21560905411,supported,0.40706067983,0.819263895594,supported,supported,0
local_2029_03906,ideal,5,paired_5_carry_5_lateral_by_member_index,10000,4.97253828264,4.09163893557,10.7419911959,12.278212162,5.92018472885,0.3017,0.6637,1.22134558339,supported,0.40706067983,0.820137333729,supported,supported,0
local_2029_03789,ideal,5,paired_5_carry_5_lateral_by_member_index,10000,4.93612754965,4.10441732662,10.5610918182,12.2183026963,5.94433255739,0.3066,0.6646,1.23194229405,supported,0.40706067983,0.820319326299,supported,supported,0
local_2029_00394,ideal,5,paired_5_carry_5_lateral_by_member_index,10000,5.01248885205,4.14143848635,10.9324303101,12.278038803,6.00548419849,0.297,0.6569,1.25528259772,supported,0.40706067983,0.825747579095,supported,supported,0
local_2027_02476,ideal,5,paired_5_carry_5_lateral_by_member_index,10000,5.28895461255,4.26327190426,11.8359362144,12.6380508234,6.22735786668,0.2865,0.6283,1.32290157705,supported,0.40706067983,0.827161524203,supported,supported,0
local_2027_00633,ideal,5,paired_5_carry_5_lateral_by_member_index,10000,4.95498299475,4.09631563319,10.5974021157,12.2199043653,5.9264206092,0.3014,0.6637,1.24535835388,supported,0.40706067983,0.827757931325,supported,supported,0
local_2027_01283,ideal,5,paired_5_carry_5_lateral_by_member_index,10000,5.40923418141,4.29083209473,11.9911443383,12.6876070939,6.37924937385,0.2724,0.6184,1.3539826957,supported,0.40706067983,0.828013346711,supported,supported,0
local_2029_00995,ideal,5,paired_5_carry_5_lateral_by_member_index,10000,5.12296834979,4.13886474037,11.6254673854,12.439290078,6.11898109053,0.3025,0.6448,1.29143890449,supported,0.40706067983,0.828917446354,supported,supported,0
local_2027_04519,ideal,5,paired_5_carry_5_lateral_by_member_index,10000,6.02034696104,4.60589484478,12.3183352651,13.6244020455,7.12338666505,0.2373,0.5533,1.50979522906,supported,0.40706067983,0.832429045611,supported,supported,0
local_2029_01359,ideal,5,paired_5_carry_5_lateral_by_member_index,10000,5.68351997186,4.41233484292,12.1098838967,13.0924141637,6.75581883114,0.2547,0.5882,1.44594385067,supported,0.40706067983,0.83271173298,supported,supported,0
local_2027_01379,ideal,5,paired_5_carry_5_lateral_by_member_index,10000,5.98806451931,4.5871451646,12.278038803,13.5817554823,7.07678087047,0.2398,0.5563,1.51157007123,supported,0.40706067983,0.833058942392,supported,supported,0
local_2029_03123,ideal,5,paired_5_carry_5_lateral_by_member_index,10000,5.43837064307,4.29489639942,12.0066137726,12.8602380885,6.55028579072,0.2819,0.6121,1.37950592222,supported,0.40706067983,0.835211726066,supported,supported,0
local_2027_01758,ideal,5,paired_5_carry_5_lateral_by_member_index,10000,6.04693803878,4.558187856,12.3092770021,13.5541464184,7.19774292904,0.2374,0.5538,1.59276100487,supported,0.40706067983,0.84018327623,supported,supported,0
local_2026_04861,ideal,5,paired_5_carry_5_lateral_by_member_index,10000,8.17553438947,7.65486522793,13.1988299865,13.7570916822,12.2144811434,0.0405,0.2696,3.58857702187,supported,0.407164620129,0.611872363189,supported,supported,0
