ball_speed_mph,launch_angle_deg,launch_direction_deg,spin_rate_rpm,spin_axis_deg,predicted_carry_yd,predicted_lateral_yd,predicted_apex_yd,target_distance_yd,target_lateral_yd,forward_error_yd,lateral_error_yd,objective_yd,support_knn_distance,support_threshold,support_category,source,sample_count,candidate_id,rank,seed,candidate_type
122.336468222,20.4346341392,0,2339.07795519,-2.20918079219,200.104579177,-0.00292501482527,29.5307335484,200,0,0.104579177166,-0.00292501482527,0.104620074596,0.761186533828,1.01189547215,supported,local_refinement,,local_2026_03680,64,2026,
122.333198053,19.945886994,0,2403.20076112,-1.28610226384,200.104579177,0.00404828764462,29.0155760056,200,0,0.104579177166,0.00404828764462,0.104657502978,0.704332960984,1.01189547215,supported,local_refinement,,local_2026_01213,65,2026,
122.322342461,20.0081123984,0,2403.34109325,-1.26230920771,200.104579177,0.00404828764462,29.0155760056,200,0,0.104579177166,0.00404828764462,0.104657502978,0.709148433136,1.01189547215,supported,local_refinement,,local_2026_02954,66,2026,
119.402321722,20.2454543496,0,2581.95400177,-0.0821345380532,200.073657096,0.0766815018997,28.4443833798,200,0,0.0736570959746,0.0766815018997,0.106326951057,0.669881793593,1.01189547215,supported,local_refinement,,local_2026_03459,67,2026,
119.270690376,20.168391336,0,2613.11074317,-0.282470073338,199.991189829,-0.106642288381,28.4443833798,200,0,-0.00881017053337,-0.106642288381,0.107005592265,0.66291080231,1.01189547215,supported,local_refinement,,local_2026_02359,68,2026,
120.968276804,18.6870105553,0,2493.57300893,0.579067868197,199.92289829,-0.076198205659,27.2035879084,200,0,-0.0771017104933,-0.076198205659,0.10840129292,0.573987991242,1.01189547215,supported,local_refinement,,local_2026_03773,69,2026,
122.378054775,20.4047247301,0,2475.82470993,-1.08930217307,200.104579177,-0.0332829877442,28.9945266081,200,0,0.104579177166,-0.0332829877442,0.109747717835,0.71497809658,1.01189547215,supported,local_refinement,,local_2026_02569,70,2026,
122.48986277,20.2270185175,0,2343.68259423,-1.94812411046,200.104579177,0.0406926651105,29.0143050901,200,0,0.104579177166,0.0406926651105,0.112217188035,0.745478570571,1.01189547215,supported,local_refinement,,local_2026_02685,71,2026,
122.436761251,20.5311079239,0,2356.09550076,-1.51860014772,200.104579177,0.0497567761353,29.6261037689,200,0,0.104579177166,0.0497567761353,0.115812525523,0.757436285349,1.01189547215,supported,local_refinement,,local_2026_03484,72,2026,
121.599433877,20.317445977,0,2618.44953834,-0.641600772833,199.948789645,-0.10739160294,29.0931611318,200,0,-0.0512103550623,-0.10739160294,0.118976707165,0.669244423555,1.01189547215,supported,local_refinement,,local_2026_03781,73,2026,
122.312827021,19.8505097587,0,2448.07071434,-1.59475037655,200.104579177,-0.0697612325223,29.0155760056,200,0,0.104579177166,-0.0697612325223,0.125711709318,0.691598433924,1.01189547215,supported,local_refinement,,local_2026_03193,74,2026,
120.35494046,19.4772130222,0,2336.27274585,0.152852523171,199.875941147,-0.0213860809604,28.0592060154,200,0,-0.124058853379,-0.0213860809604,0.125888695126,0.654534097734,1.01189547215,supported,local_refinement,,local_2026_02050,75,2026,
126.055283247,21.0000959134,0,4704.82115201,-1.04196117704,200.124941727,-0.0249854787981,35.6933313793,200,0,0.124941727173,-0.0249854787981,0.127415498821,0.769489848526,1.01189547215,supported,local_refinement,,local_2029_04837,76,2029,
126.061370509,21.1156278589,0,4650.72567927,-0.916491227382,200.124941727,-0.0249854787981,35.7515044283,200,0,0.124941727173,-0.0249854787981,0.127415498821,0.771787729726,1.01189547215,supported,local_refinement,,local_2027_01916,77,2027,
126.489433881,20.9427129392,0,4668.89538821,-0.914172769685,200.124941727,-0.0249854787981,35.6933313793,200,0,0.124941727173,-0.0249854787981,0.127415498821,0.772953894025,1.01189547215,supported,local_refinement,,local_2029_04026,78,2029,
126.102360081,21.1590885315,0,4658.792886,-1.12768648141,200.124941727,-0.0249854787981,35.7515044283,200,0,0.124941727173,-0.0249854787981,0.127415498821,0.776006796998,1.01189547215,supported,local_refinement,,local_2027_02060,79,2027,
126.216343771,21.2079441481,0,4629.7199428,-1.16752786171,200.124941727,-0.0249854787981,35.7515044283,200,0,0.124941727173,-0.0249854787981,0.127415498821,0.776089924433,1.01189547215,supported,local_refinement,,local_2029_04379,80,2029,
125.956476695,21.3387399374,0,4632.83818586,-1.16761608762,200.124941727,-0.0249854787981,35.9639814355,200,0,0.124941727173,-0.0249854787981,0.127415498821,0.779715939519,1.01189547215,supported,local_refinement,,local_2027_03596,81,2027,
126.154532195,21.1677001931,0,4690.78852193,-1.17761992965,200.124941727,-0.0249854787981,35.7515044283,200,0,0.124941727173,-0.0249854787981,0.127415498821,0.779973277793,1.01189547215,supported,local_refinement,,local_2027_03233,82,2027,
126.007604334,21.3360218417,0,4637.40831885,-0.903030346201,200.124941727,-0.0249854787981,35.9639814355,200,0,0.124941727173,-0.0249854787981,0.127415498821,0.780571979338,1.01189547215,supported,local_refinement,,local_2029_03126,83,2029,
126.392114787,21.2098086467,0,4662.73592479,-1.18792890762,200.124941727,-0.0249854787981,35.7515044283,200,0,0.124941727173,-0.0249854787981,0.127415498821,0.783711459168,1.01189547215,supported,local_refinement,,local_2027_03572,84,2027,
126.232604445,21.2182392567,0,4712.17382343,-1.40814950442,200.124941727,-0.0249854787981,35.9872218123,200,0,0.124941727173,-0.0249854787981,0.127415498821,0.786915400699,1.01189547215,supported,local_refinement,,local_2029_02136,85,2029,
126.053878631,21.4743807039,0,4661.82938981,-1.14663863884,200.124941727,-0.0249854787981,35.9639814355,200,0,0.124941727173,-0.0249854787981,0.127415498821,0.792561862992,1.01189547215,supported,local_refinement,,local_2027_02513,86,2027,
125.963023637,21.7594959361,0,4639.24343908,-1.21268210959,200.124941727,-0.0249854787981,36.0281735211,200,0,0.124941727173,-0.0249854787981,0.127415498821,0.802802349897,1.01189547215,supported,local_refinement,,local_2027_02017,87,2027,
126.544465884,21.6456302147,0,4631.04400718,-1.03596116522,200.124941727,-0.0249854787981,36.0281735211,200,0,0.124941727173,-0.0249854787981,0.127415498821,0.806280229512,1.01189547215,supported,local_refinement,,local_2027_04856,88,2027,
126.40445946,21.7060244786,0,4681.10147531,-1.38170262618,200.124941727,-0.0249854787981,36.0281735211,200,0,0.124941727173,-0.0249854787981,0.127415498821,0.815308220086,1.01189547215,supported,local_refinement,,local_2029_04488,89,2029,
130.829996695,11.7537511977,0,6222.69127112,-0.278733242671,199.996367899,0.127732379362,23.9058895912,200,0,-0.00363210147691,0.127732379362,0.127784008775,0.878717106561,1.01189547215,supported,local_refinement,,local_2028_02359,90,2028,
130.721221878,11.7142730435,0,6272.85473047,-0.420107575048,199.996367899,0.127732379362,23.9058895912,200,0,-0.00363210147691,0.127732379362,0.127784008775,0.893782373549,1.01189547215,supported,local_refinement,,local_2028_03926,91,2028,
130.400349588,11.8613480514,0,6345.78529973,-0.29053246358,199.996367899,0.127732379362,24.1619805791,200,0,-0.00363210147691,0.127732379362,0.127784008775,0.905262837357,1.01189547215,supported,local_refinement,,local_2028_04865,92,2028,
130.716910144,11.7573278599,0,6335.98149456,-0.440881265734,199.996367899,0.127732379362,24.0702842731,200,0,-0.00363210147691,0.127732379362,0.127784008775,0.91217001845,1.01189547215,supported,local_refinement,,local_2028_04383,93,2028,
120.486946002,19.1330235635,0,2416.94794367,0.11110120366,199.87410629,0.035862349283,27.6772949655,200,0,-0.125893710014,0.035862349283,0.130902002725,0.617658344003,1.01189547215,supported,local_refinement,,local_2026_01759,94,2026,
120.585229721,18.8163944411,0,2498.63414792,0.408797910944,199.92289829,-0.106711858104,27.2160977131,200,0,-0.0771017104933,-0.106711858104,0.131651412529,0.583025743847,1.01189547215,supported,local_refinement,,local_2026_00552,95,2026,
119.192740432,19.6215225652,0,2628.49113408,-0.441582463321,200.034690327,-0.128956164916,28.6391312085,200,0,0.0346903266635,-0.128956164916,0.133540672583,0.642922355167,1.01189547215,supported,local_refinement,,local_2026_04917,96,2026,
122.19284791,19.2831700406,0,2549.98131692,-0.674215341874,200.104675952,-0.0833681799978,28.6053283642,200,0,0.104675952304,-0.0833681799978,0.133818191689,0.626135021091,1.01189547215,supported,local_refinement,,local_2026_01066,97,2026,
130.652600741,11.613621228,0,6468.62097767,-0.593557403059,199.958697718,0.127732379362,24.0702842731,200,0,-0.0413022822075,0.127732379362,0.134243954251,0.958019728872,1.01189547215,supported,local_refinement,,local_2028_03409,98,2028,
119.237645125,20.5772873275,0,2599.66844279,-0.331659275213,199.991189829,0.134876229278,29.3048312395,200,0,-0.00881017053337,0.134876229278,0.135163664973,0.675128250161,1.01189547215,supported,local_refinement,,local_2026_04122,99,2026,
128.412500942,12.6462809484,0,3801.86998477,0.505285379683,200.135868038,0.0250028821333,21.8841152046,200,0,0.135868038194,0.0250028821333,0.138149440526,0.413795260353,1.01189547215,supported,local_refinement,,local_2030_02712,100,2030,
126.389348981,21.9285878812,0,4782.21848308,-1.52566113713,199.982499513,-0.14239517054,35.9806009045,200,0,-0.0175004874074,-0.14239517054,0.143466552383,0.82908494209,1.01189547215,supported,local_refinement,,local_2029_00893,101,2029,
130.512533572,11.3673985974,0,6240.15691602,-0.404290410557,200.140106361,-0.0340926454813,23.9058895912,200,0,0.140106361102,-0.0340926454813,0.144194663206,0.887106743873,1.01189547215,supported,local_refinement,,local_2028_02868,102,2028,
122.615166839,19.5456293807,0,2734.70365497,-1.86013027074,199.923905547,-0.12322081985,32.6520797076,200,0,-0.076094452553,-0.12322081985,0.144823120233,0.640127218275,1.01189547215,supported,local_refinement,,local_2026_01391,103,2026,
122.404310882,19.8044304764,0,2475.73103455,-1.07120234835,200.104579177,-0.10317081816,28.9633969382,200,0,0.104579177166,-0.10317081816,0.146904805968,0.6794792832,1.01189547215,supported,local_refinement,,local_2026_03330,104,2026,
120.343541314,19.136080514,0,2364.62364587,0.285392173725,199.87410629,0.0764284165,27.6772949655,200,0,-0.125893710014,0.0764284165,0.147277048687,0.623480698519,1.01189547215,supported,local_refinement,,local_2026_00678,105,2026,
121.315499914,20.0184128134,0,2567.5364334,-0.130280493494,200.031256911,0.145399660796,28.8546639147,200,0,0.0312569114457,0.145399660796,0.148721403546,0.657999329796,1.01189547215,supported,local_refinement,,local_2026_04986,106,2026,
122.369168731,20.080279894,0,2475.53639687,-2.23910601944,200.104579177,-0.107092507911,29.0353544876,200,0,0.104579177166,-0.107092507911,0.14968503448,0.712948746008,1.01189547215,supported,local_refinement,,local_2026_01563,107,2026,
126.139633902,21.8712488099,0,4759.05122589,-2.16900046173,199.951627209,-0.14239517054,35.9806009045,200,0,-0.0483727911261,-0.14239517054,0.150387205289,0.822234184271,1.01189547215,supported,local_refinement,,local_2027_04563,108,2027,
126.100896851,21.9262289247,0,4765.55326128,-2.0462931017,199.951627209,-0.14239517054,35.9806009045,200,0,-0.0483727911261,-0.14239517054,0.150387205289,0.822704332966,1.01189547215,supported,local_refinement,,local_2029_03124,109,2029,
126.072822137,21.9258111925,0,4735.40658449,-2.37772154104,199.951627209,-0.14239517054,35.9806009045,200,0,-0.0483727911261,-0.14239517054,0.150387205289,0.822776354417,1.01189547215,supported,local_refinement,,local_2029_04568,110,2029,
119.360953961,20.4502771347,0,2603.42127889,-0.385982103027,199.991189829,-0.150259968317,28.9608118381,200,0,-0.00881017053337,-0.150259968317,0.15051802943,0.671296523882,1.01189547215,supported,local_refinement,,local_2026_03091,111,2026,
120.557418981,19.3109634908,0,2427.32263879,0.135417948899,199.875941147,-0.0882311011113,28.0592060154,200,0,-0.124058853379,-0.0882311011113,0.152234445199,0.627964267393,1.01189547215,supported,local_refinement,,local_2026_04631,112,2026,
119.231429027,19.5973540161,0,2644.11697861,-0.768742409229,200.034690327,-0.150485923529,30.3660850552,200,0,0.0346903266635,-0.150485923529,0.154432612956,0.642212691789,1.01189547215,supported,local_refinement,,local_2026_01655,113,2026,
129.471804536,12.9810320553,0,3842.34460578,-0.144141779633,199.876913438,-0.0942139629182,23.3770208759,200,0,-0.123086561513,-0.0942139629182,0.155005072284,0.45223292124,1.01189547215,supported,local_refinement,,local_2030_03580,114,2030,
120.867998842,18.9782418446,0,2344.29418462,0.117751415551,199.87410629,0.0924072980219,27.4911718074,200,0,-0.125893710014,0.0924072980219,0.156167650136,0.61927826897,1.01189547215,supported,local_refinement,,local_2026_00773,115,2026,
130.858118873,11.2026343308,0,6670.99479402,-0.292538041969,200.157439674,0.000961340964779,24.069288007,200,0,0.157439673543,0.000961340964779,0.157442608533,1.03609627554,1.01189547215,borderline,local_refinement,,local_2028_04710,116,2028,
130.517255035,11.1823460168,0,6748.7278606,-0.490912700054,200.157439674,0.000961340964779,24.2336826889,200,0,0.157439673543,0.000961340964779,0.157442608533,1.06260055897,1.01189547215,borderline,local_refinement,,local_2028_04418,117,2028,
